loss,accuracy,lr
1.3472025101445566,0.65625,0.01
1.4326581405432324,0.65625,0.01
1.3923352889035256,0.625,0.01
1.2907639487107674,0.59375,0.01
1.3419248809173674,0.59375,0.01
1.784820504566471,0.4375,0.01
1.4578046745009132,0.5625,0.01
1.0794331722897303,0.78125,0.01
1.4448376957140252,0.53125,0.01
1.4450347050732182,0.625,0.01
1.3856661054585082,0.625,0.01
1.261863067469379,0.59375,0.01
1.3331908918645836,0.59375,0.01
1.397335239756273,0.65625,0.01
1.0408475509704378,0.71875,0.01
1.524611989928295,0.5625,0.01
1.3362776233831704,0.59375,0.01
0.8931986051123598,0.78125,0.01
1.206359705848398,0.6875,0.01
0.9471808036358582,0.75,0.01
1.60999919511458,0.53125,0.01
1.1415505045857206,0.71875,0.01
1.2714712816823248,0.75,0.01
1.2616034192631491,0.625,0.01
1.1226694895015212,0.71875,0.01
1.3068785765589492,0.5,0.01
1.2130050820084057,0.6875,0.01
1.0693088984386114,0.8125,0.01
1.128728412468927,0.75,0.01
1.3307062081456595,0.65625,0.01
1.0581740474812764,0.71875,0.01
1.4975466563612436,0.5,0.01
1.5450254406220587,0.5625,0.01
1.511887661983531,0.5625,0.01
1.2577439966272923,0.59375,0.01
1.3507112291997907,0.5625,0.01
1.1506628590065084,0.65625,0.01
1.4468205219675514,0.5625,0.01
0.9978277752183832,0.71875,0.01
1.299820044231519,0.59375,0.01
1.4365692105970438,0.59375,0.01
1.9056211214287524,0.375,0.01
1.1689518848356741,0.6875,0.01
1.2894353060751136,0.625,0.01
1.3616726065515286,0.625,0.01
1.0866865625893263,0.75,0.01
1.0606720441697188,0.6875,0.01
1.1551357672463631,0.6875,0.01
1.2567958211450931,0.6875,0.01
1.3331680092736515,0.71875,0.01
1.1627937052644992,0.65625,0.01
0.9300693784815935,0.8125,0.01
1.4538013620324515,0.46875,0.01
1.2411157867417573,0.65625,0.01
1.5165411279266794,0.5625,0.01
1.5148032294023757,0.5625,0.01
1.2972601462893616,0.6875,0.01
1.3625090519751875,0.5625,0.01
1.2258406694891564,0.6875,0.01
1.6358912111531227,0.53125,0.01
1.520423617431192,0.625,0.01
1.4926877012715076,0.6875,0.01
1.3524313064407216,0.625,0.01
1.0644707473567312,0.75,0.01
1.6097470263562004,0.46875,0.01
1.3341704991540502,0.625,0.01
1.4011282307242139,0.5625,0.01
1.1273317012302324,0.625,0.01
0.9712210150226032,0.875,0.01
0.9661795922541613,0.75,0.01
1.0703135113525766,0.71875,0.01
1.4432261958797339,0.59375,0.01
1.1992361443812276,0.71875,0.01
1.3076238043924753,0.6875,0.01
1.2847121444442318,0.65625,0.01
1.1239364895254491,0.65625,0.01
1.5254316811988402,0.46875,0.01
1.1413269108459863,0.71875,0.01
0.9468702026837874,0.84375,0.01
1.2775822550273708,0.75,0.01
1.2902142672357395,0.59375,0.01
1.549340413752672,0.53125,0.01
1.0462017433119823,0.71875,0.01
1.570495265540327,0.5625,0.01
1.5914338170560094,0.5625,0.01
1.401143486810573,0.5625,0.01
1.4405494678737363,0.5625,0.01
1.581971505445336,0.53125,0.01
1.302641090316604,0.71875,0.01
1.1965944612205002,0.625,0.01
1.3920749451431378,0.71875,0.01
1.1428082835951054,0.71875,0.01
1.318177705528583,0.53125,0.01
1.28802386561848,0.65625,0.01
0.8766760350080139,0.84375,0.01
1.2260825332273675,0.65625,0.01
1.4160768822260867,0.625,0.01
1.0993254758168005,0.625,0.01
1.2877335222367987,0.65625,0.01
1.4223023125101943,0.625,0.01
1.4113921506800213,0.53125,0.01
1.2577266887299998,0.65625,0.01
1.1526497178755817,0.65625,0.01
1.7223376723101356,0.5,0.01
1.2109718286587872,0.65625,0.01
1.3532062297867038,0.53125,0.01
1.462384825983357,0.5625,0.01
1.1791986087331483,0.65625,0.01
1.0622016639153262,0.75,0.01
1.3411518059826344,0.5625,0.01
1.1309160258007986,0.625,0.01
1.2026620518956896,0.6875,0.01
1.1143828151223394,0.65625,0.01
1.1365394053404012,0.65625,0.01
1.9121295612146776,0.53125,0.01
1.4787594202954308,0.625,0.01
1.1381896319735516,0.6875,0.01
1.1777936274554377,0.71875,0.01
1.0084585871052079,0.78125,0.01
0.9816221251334442,0.78125,0.01
1.503969275622553,0.46875,0.01
1.4400190232145886,0.5625,0.01
1.0236534794955736,0.71875,0.01
1.2865773986513582,0.625,0.01
1.2218195059005965,0.65625,0.01
1.0656216600957533,0.6875,0.01
1.0153572668122095,0.75,0.01
1.947914410549696,0.46875,0.01
0.8787706433144666,0.8125,0.01
1.4139084207256987,0.6875,0.01
1.0552423320258828,0.71875,0.01
1.220085081438947,0.71875,0.01
0.954374105731727,0.84375,0.01
1.232192412498737,0.625,0.01
1.3046202568395182,0.59375,0.01
1.2216261992310775,0.65625,0.01
1.1994434845880295,0.625,0.01
1.131178274966183,0.6875,0.01
1.258835777092019,0.5625,0.01
1.1323722738440218,0.78125,0.01
0.8860243024149708,0.71875,0.01
1.079438783510906,0.65625,0.01
0.9086459491108659,0.71875,0.01
1.15233087606501,0.59375,0.01
1.1228910426629537,0.78125,0.01
1.0836290639985382,0.625,0.01
1.1868022324905658,0.625,0.01
1.19063203642763,0.71875,0.01
1.3922878881721725,0.59375,0.01
0.9596727413226201,0.71875,0.01
1.1730048275963525,0.625,0.01
1.3972264878507548,0.59375,0.01
1.0545576293742966,0.71875,0.01
1.3217133425535204,0.625,0.01
1.479670785525068,0.53125,0.01
1.1538405216038388,0.75,0.01
1.0759515982061885,0.71875,0.01
1.2446970030348703,0.625,0.01
1.0103058744464863,0.625,0.01
1.1010203097258557,0.71875,0.01
1.4360955570852254,0.59375,0.01
1.1781645399741838,0.6875,0.01
0.8764167766775766,0.78125,0.01
1.1015690689197224,0.71875,0.01
0.9537822103440039,0.78125,0.01
1.2604256631333557,0.6875,0.01
1.138271884158377,0.65625,0.01
1.2430996302044806,0.75,0.01
0.8580637601819382,0.8125,0.01
1.1270750662249038,0.65625,0.01
1.0906429100653316,0.6875,0.01
0.9829201265084838,0.84375,0.01
1.1071463542502504,0.78125,0.01
0.9028075618699558,0.6875,0.01
1.4772351386416267,0.5625,0.01
1.1158392603460103,0.6875,0.01
0.9072684722236941,0.75,0.01
1.2949098508829517,0.59375,0.01
1.026256388518832,0.625,0.01
1.0576093953769194,0.71875,0.01
1.2791446850846468,0.71875,0.01
0.9980837538154262,0.78125,0.01
1.123428887225643,0.65625,0.01
1.1680183361484253,0.6875,0.01
1.1821529449022168,0.75,0.01
1.1138625020601616,0.625,0.01
1.220208847875792,0.625,0.01
1.5081325837403647,0.625,0.01
1.3041101763153646,0.5625,0.01
1.2198301560077163,0.71875,0.01
1.326432924124548,0.65625,0.01
0.9771550391612807,0.78125,0.01
1.0890989121692158,0.71875,0.01
1.2575781719540324,0.75,0.01
1.3653951077047926,0.5,0.01
1.1080552595342033,0.5625,0.01
1.2832692308601903,0.5,0.01
1.2296120281670637,0.625,0.01
1.076464356606143,0.75,0.01
0.9551260889611171,0.78125,0.01
0.9798514878760886,0.75,0.01
0.9759540290356299,0.71875,0.01
1.2651695323406391,0.6875,0.01
1.0857871673610169,0.65625,0.01
1.1020773230765046,0.78125,0.01
0.951893451140607,0.75,0.01
1.1149316454557139,0.71875,0.01
0.9741686053100684,0.75,0.01
0.965951100617605,0.71875,0.01
0.9194954153422885,0.8125,0.01
1.1839719528106083,0.65625,0.01
1.2480969571191984,0.5625,0.01
1.2777964650184153,0.65625,0.01
1.1694889090418754,0.65625,0.01
1.2394904677332819,0.71875,0.01
1.1329227011235126,0.75,0.01
1.4185287232260655,0.5625,0.01
1.5867256282489923,0.5625,0.01
1.0678725316795075,0.65625,0.01
1.2561281123820311,0.59375,0.01
1.298826526857852,0.59375,0.01
1.2741400829423735,0.75,0.01
1.023625618062244,0.78125,0.01
1.2000212713337657,0.71875,0.01
1.402067361464865,0.53125,0.01
0.9803904186094948,0.6875,0.01
1.3818996252112363,0.46875,0.01
1.1009737314261534,0.65625,0.01
1.370794261412076,0.625,0.01
1.2849943104577553,0.71875,0.01
0.968560571533018,0.75,0.01
1.1998759841891942,0.6875,0.01
0.8277339253562133,0.8125,0.01
0.9984337580384021,0.65625,0.01
0.8390878224262378,0.78125,0.01
1.071197268404397,0.65625,0.01
1.1431450638822571,0.65625,0.01
1.0835068188794006,0.71875,0.01
0.997963046382333,0.75,0.01
0.7330143308245952,0.84375,0.01
1.0604957169185818,0.78125,0.01
1.125571170297917,0.78125,0.01
0.862737589192168,0.78125,0.01
0.8589772280644515,0.78125,0.01
1.192981940805579,0.625,0.01
1.5201391836857898,0.46875,0.01
1.3445704813947383,0.65625,0.01
0.9709708378527772,0.8125,0.01
1.1483881918474115,0.71875,0.01
1.096876366574035,0.625,0.01
1.4115776647098264,0.5625,0.01
1.0833173603964161,0.6875,0.01
1.3713865319881684,0.53125,0.01
1.0244022444190162,0.75,0.01
1.4655407106280802,0.5625,0.01
1.1025447059619484,0.71875,0.01
1.0451417898558113,0.71875,0.01
1.0246992311596603,0.8125,0.01
1.2244077215542892,0.6875,0.01
0.943676577427309,0.65625,0.01
1.2522539712596803,0.6875,0.01
1.0438501866971488,0.65625,0.01
0.9512342629552706,0.6875,0.01
1.4109413398529254,0.625,0.01
1.4300522046699276,0.5625,0.01
0.941165625979127,0.71875,0.01
0.8119765970453592,0.8125,0.01
1.1577128703565855,0.6875,0.01
1.037354432115741,0.71875,0.01
1.3478740575330146,0.6875,0.01
1.0530505002089594,0.65625,0.01
1.2379355701687405,0.5625,0.01
0.974495072978721,0.71875,0.01
1.2681984050125976,0.65625,0.01
0.8994661103590323,0.75,0.01
1.0294204707251966,0.71875,0.01
0.9513234139309781,0.75,0.01
0.9339582074438426,0.78125,0.01
0.655533803805737,0.84375,0.01
1.126771639250405,0.625,0.01
1.2321525358764296,0.6875,0.01
1.3848085995174495,0.65625,0.01
1.0162741811373608,0.625,0.01
0.9152135230854967,0.71875,0.01
1.25140456505238,0.59375,0.01
1.1839026220746562,0.6875,0.01
1.1256542426914795,0.59375,0.01
0.9282819947578914,0.75,0.01
0.9642480635368107,0.78125,0.01
0.9893388334283969,0.75,0.01
1.1948535302258985,0.6875,0.01
0.96415471793129,0.75,0.01
0.7625556266311686,0.8125,0.01
1.0966948008374056,0.625,0.01
1.1638535531593226,0.6875,0.01
1.1323811204602803,0.71875,0.01
1.0272397246715599,0.75,0.01
1.123442382624054,0.8125,0.01
1.0028457895869016,0.71875,0.01
1.1322613647110271,0.78125,0.01
0.6761801145549976,0.90625,0.01
0.9648113152377599,0.78125,0.01
1.136052960166131,0.65625,0.01
0.9100789497748318,0.71875,0.01
1.2307610612462052,0.71875,0.01
1.025350878333142,0.75,0.01
1.059436400055598,0.625,0.01
1.3366837441021875,0.75,0.01
0.8762854790305451,0.78125,0.01
1.2859937991176893,0.65625,0.01
1.4886934050164324,0.53125,0.01
0.8855350231036908,0.78125,0.01
0.7475874826290925,0.75,0.01
1.0466376193984488,0.71875,0.01
0.906453607026231,0.78125,0.01
1.028816161963389,0.75,0.01
1.272490252462091,0.625,0.01
1.1457317499165232,0.6875,0.01
1.051202205609238,0.65625,0.01
1.7312879419419054,0.53125,0.01
0.7832646348138383,0.84375,0.01
1.0209355783296292,0.8125,0.01
1.0232963979964103,0.6875,0.01
1.179607224762292,0.59375,0.01
0.9590636526560595,0.6875,0.01
1.0407140687519294,0.71875,0.01
1.013525323275962,0.65625,0.01
1.128805453095982,0.75,0.01
0.944440493905183,0.84375,0.01
0.807242276218691,0.8125,0.01
1.1749539250738374,0.75,0.01
0.9809261543568197,0.8125,0.01
1.306416876487085,0.59375,0.01
0.9808043481854979,0.71875,0.01
1.0689043453138036,0.6875,0.01
1.0297962219406165,0.71875,0.01
1.2338770934557914,0.625,0.01
0.9201947807716211,0.71875,0.01
0.9449149121318924,0.71875,0.01
0.8823271907376731,0.75,0.01
1.2603821110281588,0.5625,0.01
1.12018575033964,0.71875,0.01
0.9139680859888202,0.78125,0.01
0.924149122190562,0.78125,0.01
0.8813273057658647,0.8125,0.01
1.3628292616546018,0.65625,0.01
0.6819815089885577,0.8125,0.01
1.1695620902312218,0.71875,0.01
0.8265796990883001,0.8125,0.01
0.6714481617274799,0.84375,0.01
0.8498945088354801,0.78125,0.01
0.9665525280249723,0.8125,0.01
1.1584536541132031,0.6875,0.01
1.1342221352981179,0.75,0.01
0.9438475947127452,0.71875,0.01
0.9703218923963605,0.65625,0.01
1.298979953250181,0.5625,0.01
1.5141689172058181,0.5625,0.01
0.7831767229543378,0.75,0.01
0.756470866978949,0.75,0.01
1.218081580376827,0.53125,0.01
1.3237854310710524,0.78125,0.01
0.8636982688544057,0.71875,0.01
1.1874429326328366,0.65625,0.01
1.1014008904221417,0.6875,0.01
1.2340015767550034,0.625,0.01
0.9135873583028048,0.71875,0.01
0.8486227530995536,0.90625,0.01
0.998209539695619,0.71875,0.01
0.830396873782163,0.78125,0.01
1.2149994946584206,0.625,0.01
1.1323229178082872,0.6875,0.01
1.126095707456177,0.65625,0.01
1.1450506604231252,0.625,0.01
1.0555999074056341,0.6875,0.01
1.0742864871796372,0.78125,0.01
0.9441376217625369,0.75,0.01
0.8031454695473306,0.78125,0.01
1.0980738371066363,0.65625,0.01
1.005319452006347,0.75,0.01
0.9981263106644657,0.71875,0.01
1.3508248508734841,0.59375,0.01
1.1155883994411853,0.71875,0.01
0.8664861841559433,0.78125,0.01
1.0361003448908745,0.71875,0.01
1.0094020171102074,0.71875,0.01
1.4783035703833367,0.625,0.01
1.3687892706284999,0.53125,0.01
0.8777248166112752,0.71875,0.01
1.2068610937011404,0.6875,0.01
1.3252756689528538,0.65625,0.01
0.984327500747263,0.65625,0.01
0.9598123867011118,0.75,0.01
1.0258526404187187,0.6875,0.01
0.7330894625979534,0.78125,0.01
0.8931575950118487,0.6875,0.01
0.7933365495844962,0.75,0.01
0.8616105851510169,0.78125,0.01
0.7020634030505895,0.84375,0.01
0.9868235958801255,0.71875,0.01
0.9291738742382881,0.78125,0.01
0.8132216991336318,0.8125,0.01
1.1373520213663737,0.75,0.01
1.10287714012976,0.5625,0.01
0.5994660178154188,0.90625,0.01
0.9437221127538418,0.75,0.01
0.8116693532916721,0.8125,0.01
0.9374191068509032,0.71875,0.01
1.1098101148293391,0.71875,0.01
1.0129595393956956,0.6875,0.01
0.9564896247086305,0.71875,0.01
1.2920754737188787,0.65625,0.01
1.1804795927302172,0.71875,0.01
0.7553309157488137,0.84375,0.01
0.8551881904394026,0.75,0.01
1.1642860380339874,0.6875,0.01
1.375274596947419,0.625,0.01
0.8965924581245588,0.71875,0.01
1.0125209567134288,0.6875,0.01
0.7452191689850625,0.71875,0.01
1.0264242560787002,0.71875,0.01
0.9447814372441182,0.71875,0.01
1.3397041012005275,0.625,0.01
0.8852037376635469,0.71875,0.01
1.1537894160449496,0.6875,0.01
1.2037443119570195,0.6875,0.01
0.941344673548888,0.8125,0.01
0.7107206252160693,0.875,0.01
0.8422717011723296,0.71875,0.01
1.3375615747337717,0.59375,0.01
0.9671000053783422,0.65625,0.01
0.9035275645712956,0.78125,0.01
0.7204154409203001,0.875,0.01
1.0861303739223755,0.71875,0.01
1.210774832505529,0.6875,0.01
1.4912894575260345,0.5625,0.01
0.8875703716810788,0.6875,0.01
0.9684750999170386,0.75,0.01
0.8808399179168196,0.6875,0.01
0.9272311689210949,0.71875,0.01
1.160196555567858,0.71875,0.01
1.2345219664824274,0.5625,0.01
0.9246315479305842,0.75,0.01
1.1773642127081905,0.6875,0.01
0.8876363816116248,0.8125,0.01
0.7935720345093236,0.875,0.01
1.206403852737462,0.6875,0.01
0.9313769838006543,0.71875,0.01
0.9409312677426726,0.71875,0.01
1.152854888000648,0.65625,0.01
1.020101313011646,0.8125,0.01
0.9454265881467175,0.8125,0.01
0.7367502046083303,0.78125,0.01
1.0505781681178483,0.75,0.01
0.8690979450863844,0.75,0.01
0.9230658736706919,0.75,0.01
0.845802848308582,0.8125,0.01
0.6965848182965046,0.84375,0.01
0.7724100028227385,0.78125,0.01
1.0044185842661626,0.8125,0.01
0.9410516632743657,0.71875,0.01
1.0801983273281597,0.65625,0.01
0.99207752921677,0.75,0.01
0.86638397671648,0.75,0.01
1.2570153102518424,0.65625,0.01
1.2125151472135687,0.65625,0.01
1.0151328480859463,0.75,0.01
0.9098199079251529,0.8125,0.01
0.7294810327498098,0.875,0.01
1.2338396752558216,0.71875,0.01
1.0553090450161409,0.71875,0.01
0.8451439552747753,0.75,0.01
1.2025718172930013,0.625,0.01
0.9870100887963846,0.71875,0.01
1.0703704062861945,0.65625,0.01
0.8430347510416696,0.65625,0.01
1.1153312721281852,0.6875,0.01
0.8687004089226839,0.78125,0.01
1.0225689933562223,0.6875,0.01
0.9904696512743021,0.71875,0.01
0.8913197420433847,0.75,0.01
0.8070805673988094,0.75,0.01
1.36670880191159,0.59375,0.01
0.9741028100643607,0.75,0.01
0.7791360246096378,0.84375,0.01
1.3023698307047762,0.5625,0.01
0.8664363069967935,0.78125,0.01
0.8127171094143578,0.8125,0.01
0.9480396360195187,0.65625,0.01
1.0870610925703228,0.75,0.01
1.2759757892993933,0.6875,0.01
0.6807903422095622,0.78125,0.01
0.9850786659506847,0.625,0.01
1.3111137314331816,0.65625,0.01
0.9303621499395713,0.6875,0.01
0.7905228524825111,0.84375,0.01
1.0212504992696232,0.65625,0.01
0.9990970435147838,0.6875,0.01
0.983305929770382,0.65625,0.01
0.6829663503564,0.8125,0.01
0.8897258602550667,0.78125,0.01
0.8429874799425215,0.75,0.01
0.7518796036514637,0.78125,0.01
1.143671478570864,0.71875,0.01
0.9480423348834516,0.71875,0.01
0.7710706866271358,0.8125,0.01
0.8976011398512391,0.71875,0.01
1.005040168128826,0.78125,0.01
0.7984183263795203,0.78125,0.01
1.2395437199094625,0.625,0.01
1.1545644842838176,0.6875,0.01
1.0556712075560513,0.78125,0.01
0.6235445324498264,0.84375,0.01
0.8686457001680188,0.71875,0.01
0.764041590052907,0.75,0.01
0.8152251259971552,0.75,0.01
0.6969718479405376,0.75,0.01
1.1145809675046467,0.71875,0.01
0.7442809440841193,0.84375,0.01
0.8733472240126658,0.71875,0.01
0.637006312318547,0.75,0.01
0.6946133220893953,0.78125,0.01
0.9004291246227816,0.78125,0.01
1.166903928251409,0.78125,0.01
0.9920351123456521,0.75,0.01
0.7551157152603774,0.8125,0.01
0.998697121903898,0.8125,0.01
0.7588480855633475,0.75,0.01
0.7253406738726186,0.8125,0.01
0.6582081674248051,0.9375,0.01
1.0973128978142348,0.71875,0.01
0.9716261988603307,0.75,0.01
0.7178231311742264,0.84375,0.01
1.244298200037469,0.59375,0.01
1.109126981769425,0.65625,0.01
0.9673828627520884,0.8125,0.01
0.7060815559006522,0.78125,0.01
0.6812887869543994,0.75,0.01
1.1536912037952871,0.71875,0.01
0.749938769903709,0.71875,0.01
1.4113006291587198,0.5,0.01
0.8820266039747744,0.8125,0.01
0.9952612564824685,0.8125,0.01
0.9442036335270219,0.8125,0.01
1.1366184607568255,0.71875,0.01
1.2032604003835883,0.65625,0.01
0.8463966403749142,0.71875,0.01
1.1915585973208365,0.6875,0.01
0.7843592673387723,0.8125,0.01
0.9655673562724838,0.71875,0.01
0.764465770985638,0.78125,0.01
0.8400668357984673,0.78125,0.01
0.9372590636942593,0.71875,0.01
1.0558014727946698,0.6875,0.01
0.5979648599895553,0.84375,0.01
0.6569192714285967,0.8125,0.01
0.8289622472197996,0.78125,0.01
0.863936895728241,0.6875,0.01
1.0334305427252535,0.75,0.01
0.8725233656845115,0.75,0.01
1.1242613892381803,0.71875,0.01
1.112740210979076,0.71875,0.01
0.9044623051325007,0.75,0.01
0.7116315227495732,0.8125,0.01
1.025606050870037,0.6875,0.01
1.0972259206511943,0.65625,0.01
1.0139017794708018,0.78125,0.01
1.2983733102612616,0.59375,0.01
0.8808712112806065,0.75,0.01
0.8258658016946607,0.71875,0.01
1.0200366524925566,0.6875,0.01
0.883562749988618,0.75,0.01
0.753919770067892,0.875,0.01
1.0674965098598346,0.78125,0.01
1.3984880212604485,0.625,0.01
0.6861010755575936,0.78125,0.01
0.6406418093644427,0.75,0.01
1.2285795100317605,0.625,0.01
0.9417987364163045,0.71875,0.01
1.0747173081523216,0.71875,0.01
1.110311058692462,0.6875,0.01
0.744631247561588,0.78125,0.01
0.6289623207336226,0.875,0.01
0.9814938413947251,0.8125,0.01
0.9175432077470982,0.78125,0.01
0.8290712049741884,0.75,0.01
0.6996301785557334,0.84375,0.01
0.9970531171877766,0.78125,0.01
1.0311216476074847,0.59375,0.01
1.5230902285011,0.5,0.01
0.7516040609264475,0.8125,0.01
0.8052217864700811,0.75,0.01
0.7278306760202113,0.8125,0.01
0.7029981535037682,0.78125,0.01
0.6889329770357273,0.84375,0.01
0.8777940132011242,0.75,0.01
0.7177120762066302,0.78125,0.01
0.9089566739075486,0.78125,0.01
0.8378872484236,0.8125,0.01
0.8817122912256227,0.78125,0.01
0.8603406484007801,0.78125,0.01
0.7728915275704475,0.8125,0.01
0.7099954829369524,0.84375,0.01
1.0163075640211152,0.65625,0.01
0.974618882042321,0.71875,0.01
0.7745416040416162,0.84375,0.01
0.7276856307109386,0.8125,0.01
0.771918220209288,0.84375,0.01
1.0411865551307975,0.84375,0.01
1.2219214448315614,0.71875,0.01
0.5651299864862077,0.96875,0.01
1.0409065317057404,0.65625,0.01
0.7758285541568714,0.75,0.01
0.7939136137738455,0.78125,0.01
0.7137563838639162,0.84375,0.01
1.2490191958531622,0.65625,0.01
0.579059377840903,0.875,0.01
0.8598369475177506,0.75,0.01
0.9548211962516181,0.71875,0.01
1.4849964803240359,0.53125,0.01
0.7056480421286838,0.875,0.01
0.8721703859061171,0.8125,0.01
1.2122762299322953,0.71875,0.01
1.1972606627285836,0.6875,0.01
0.7609909338518117,0.78125,0.01
0.6990987341507653,0.84375,0.01
0.9180422693887791,0.6875,0.01
0.6983636538967791,0.84375,0.01
0.9157432747184415,0.78125,0.01
0.841039435947299,0.8125,0.01
0.6646783434107397,0.75,0.01
1.0775159272631745,0.75,0.01
0.6694021071827514,0.875,0.01
0.8471080181201857,0.8125,0.01
1.0065282759986611,0.6875,0.01
0.9008192016704933,0.75,0.01
1.155927359326199,0.65625,0.01
0.9613054819394632,0.71875,0.01
1.351387785710954,0.65625,0.01
0.8104506804211359,0.84375,0.01
0.6693609069688856,0.875,0.01
0.9462399250279795,0.71875,0.01
0.8490163383445901,0.75,0.01
0.8327342666172759,0.71875,0.01
1.0245897343182153,0.8125,0.01
0.6106629289564558,0.84375,0.01
0.71866229991295,0.84375,0.01
1.0505866533196537,0.65625,0.01
0.5695885679570942,0.90625,0.01
0.9972816821079573,0.75,0.01
0.6008352648253441,0.90625,0.01
0.9394361050827263,0.8125,0.01
1.0925654447030044,0.5625,0.01
0.7843734660610608,0.75,0.01
0.7999624636865212,0.875,0.01
0.9325809574849978,0.65625,0.01
1.1286083436647818,0.65625,0.01
1.1935930871920974,0.65625,0.01
0.606568646481889,0.84375,0.01
0.8950797273295873,0.65625,0.01
0.8681561779518324,0.75,0.01
0.6707876818623342,0.8125,0.01
0.6290309395907441,0.8125,0.01
1.0417425823928796,0.6875,0.01
0.8420133192123268,0.8125,0.01
1.0574621936191826,0.59375,0.01
0.7333756573174849,0.78125,0.01
0.7311444043143598,0.8125,0.01
0.6916400448360459,0.90625,0.01
1.0293047001177735,0.71875,0.01
0.8312306197423247,0.8125,0.01
0.646803645741648,0.78125,0.01
0.8379946633981783,0.71875,0.01
1.1987470857501112,0.625,0.01
0.8214295125921653,0.75,0.01
0.9262163447860252,0.8125,0.01
0.9854549216526491,0.78125,0.01
1.0192907606342747,0.78125,0.01
0.8679007820495794,0.6875,0.01
0.8039372041659574,0.78125,0.01
0.8213903546918657,0.78125,0.01
0.9151570945836339,0.78125,0.01
1.194206825310776,0.6875,0.01
0.9173917660169003,0.6875,0.01
0.7438959850989215,0.8125,0.01
0.9081444894714884,0.84375,0.01
0.744484477775944,0.8125,0.01
0.7964013517857376,0.75,0.01
0.9906291141549295,0.6875,0.01
1.2941469856047711,0.65625,0.01
1.0050914998077505,0.71875,0.01
1.1714823131211336,0.75,0.01
1.2217888812377449,0.59375,0.01
0.7422421969413,0.75,0.01
0.762583758337877,0.71875,0.01
1.0323581559518271,0.90625,0.01
0.7288584357007922,0.78125,0.01
0.5540025931476881,0.90625,0.01
0.5961662736422799,0.875,0.01
0.9424045513212391,0.78125,0.01
0.822042858907104,0.8125,0.01
0.6064088869855467,0.84375,0.01
0.7238716323678503,0.84375,0.01
0.798074757215135,0.78125,0.01
0.8420660019428572,0.71875,0.01
1.0037802830673561,0.65625,0.01
1.2002846335293686,0.65625,0.01
0.8464966031162444,0.75,0.01
0.6002524833450248,0.84375,0.01
1.0311030545826174,0.75,0.01
0.686083168163147,0.875,0.01
0.6933926355182951,0.84375,0.01
1.10765172870543,0.78125,0.01
0.8506326596331477,0.75,0.01
0.6719438959335285,0.8125,0.01
0.9935784263733286,0.6875,0.01
0.7629574713272026,0.6875,0.01
0.5360956633697216,0.875,0.01
0.6393066871190891,0.90625,0.01
1.1369154134528974,0.71875,0.01
0.9472998010896843,0.65625,0.01
0.8543002909173717,0.78125,0.01
0.9058038789111199,0.84375,0.01
0.7080074712126089,0.8125,0.01
1.051302556638832,0.78125,0.01
0.8823228618664112,0.8125,0.01
0.9534917132161619,0.71875,0.01
0.9614355683418183,0.6875,0.01
0.7028969393993648,0.75,0.01
1.1915386293000376,0.71875,0.01
0.7286200296999178,0.84375,0.01
0.8064905745688321,0.6875,0.01
0.7941387207320338,0.8125,0.01
0.9269059054036116,0.75,0.01
0.5446830530787249,0.90625,0.01
0.6585269147659432,0.78125,0.01
0.9770268073952348,0.84375,0.01
0.6886871052865975,0.75,0.01
0.9568802031758764,0.78125,0.01
0.7122340942695323,0.875,0.01
0.5129663214411857,0.84375,0.01
0.872562693543165,0.78125,0.01
0.7999239482192738,0.71875,0.01
1.2374282792913665,0.75,0.01
0.8069708623961583,0.75,0.01
0.9701127412091923,0.75,0.01
0.6898948580757946,0.75,0.01
0.6466348552041052,0.78125,0.01
0.8821462713571815,0.71875,0.01
0.6803136303438352,0.78125,0.01
0.8435462768620503,0.875,0.01
0.8558350085427195,0.8125,0.01
0.6386659566532654,0.8125,0.01
0.5497396416150101,0.84375,0.01
0.6919743058201873,0.8125,0.01
1.1559943675223934,0.71875,0.01
0.7997549432377018,0.8125,0.01
1.0876681289307117,0.6875,0.01
0.6268946922498907,0.8125,0.01
0.6030621212890632,0.875,0.01
0.6260359811502906,0.8125,0.01
0.8269268702471482,0.75,0.01
0.806131189212873,0.75,0.01
0.7477297710599593,0.75,0.01
1.0484191225398563,0.75,0.01
0.5714439657465591,0.875,0.01
1.2318421776738055,0.75,0.01
1.0392009006560576,0.625,0.01
0.7859977803357066,0.75,0.01
1.0900731084553186,0.71875,0.01
0.9054346003391228,0.8125,0.01
0.5724462380860178,0.875,0.01
0.9716204046703534,0.78125,0.01
0.8457402472937179,0.78125,0.01
0.9888794977403376,0.65625,0.01
0.8789280722609507,0.6875,0.01
0.9481323654493277,0.78125,0.01
0.7335923884102723,0.8125,0.01
0.8053722693676151,0.71875,0.01
0.6508761034082128,0.84375,0.01
0.7920692517471117,0.8125,0.01
1.2381826377321152,0.59375,0.01
0.9639175505811147,0.78125,0.01
0.8529854290010331,0.78125,0.01
0.7780024186392497,0.84375,0.01
0.8702543309855119,0.78125,0.01
0.8161633483163642,0.8125,0.01
0.8590766878297385,0.8125,0.01
0.6783509086400826,0.78125,0.01
1.1255287307075288,0.6875,0.01
0.5556313788389924,0.875,0.01
0.8917247881158834,0.6875,0.01
0.8116363349735828,0.78125,0.01
0.9825603610351372,0.6875,0.01
0.9276727672507493,0.65625,0.01
