loss,accuracy,lr
0.43681919377317774,0.90625,0.01
1.0085826100666633,0.75,0.01
0.5604559720660628,0.8125,0.01
0.4630804031674429,0.90625,0.01
0.8547847658390755,0.71875,0.01
0.2961065921034483,0.96875,0.01
0.3804318183536554,0.875,0.01
0.39239890040779457,0.90625,0.01
0.8337856975305363,0.84375,0.01
0.40618913131672196,0.90625,0.01
0.334080034407165,0.9375,0.01
0.7939594431778427,0.78125,0.01
0.4481554394231241,0.90625,0.01
0.7249916507540799,0.8125,0.01
0.5131190327058834,0.9375,0.01
0.36515105124577496,0.90625,0.01
0.8119359045539116,0.78125,0.01
0.6923623474922842,0.8125,0.01
0.7112006908081604,0.90625,0.01
0.5718079291455622,0.8125,0.01
0.8633454395808839,0.875,0.01
0.8312270749286126,0.84375,0.01
0.5973333695115817,0.875,0.01
0.30168890294050077,0.9375,0.01
0.4954704483124455,0.875,0.01
0.3015774341239945,0.9375,0.01
0.7341651754011438,0.75,0.01
0.6642921024298384,0.875,0.01
0.4084869350781677,0.875,0.01
0.5753990015489628,0.8125,0.01
0.8750427674715067,0.875,0.01
0.3884255377438085,0.875,0.01
0.6030136427192851,0.90625,0.01
0.566923369500562,0.90625,0.01
0.6972344646660799,0.875,0.01
0.6685787563982432,0.875,0.01
0.9453360305627454,0.75,0.01
0.6420408920799645,0.8125,0.01
0.6729263017364353,0.84375,0.01
0.45762604745918267,0.84375,0.01
0.8266404703989251,0.8125,0.01
0.49046262255137807,0.8125,0.01
1.1096696411274893,0.71875,0.01
0.5019290451768985,0.84375,0.01
0.48497432737488755,0.875,0.01
0.4903358703062366,0.90625,0.01
0.7029121665687008,0.84375,0.01
0.9292630118990639,0.875,0.01
0.6724093466035809,0.78125,0.01
0.42488950749047094,0.9375,0.01
0.4893693511882627,0.9375,0.01
0.646558491093471,0.78125,0.01
0.8137321354487321,0.8125,0.01
0.6159372676459441,0.8125,0.01
0.42419382492543795,0.90625,0.01
0.5373143487376463,0.84375,0.01
0.3835562311585468,0.9375,0.01
0.5944317116579413,0.9375,0.01
0.37601233340819734,0.90625,0.01
0.7795914295684168,0.875,0.01
0.7052550776513618,0.75,0.01
0.55103933991825,0.84375,0.01
0.5004647578614405,0.78125,0.01
0.6350360939909319,0.84375,0.01
0.44757705649854984,0.9375,0.01
0.5492893093734337,0.875,0.01
0.5581167576087592,0.90625,0.01
0.5689960384408088,0.84375,0.01
0.3017050892402624,1.0,0.01
0.4363349520321812,0.9375,0.01
0.8443006273550789,0.875,0.01
0.3678886208901845,0.9375,0.01
0.5902281934031637,0.84375,0.01
0.9695836846788557,0.84375,0.01
0.5605379336364794,0.8125,0.01
0.34838123790469155,0.90625,0.01
1.0482809066319145,0.71875,0.01
0.729174610304985,0.75,0.01
0.7804208250860021,0.875,0.01
0.34567225505300025,0.9375,0.01
0.2718375526592904,0.96875,0.01
0.40442174793163327,0.875,0.01
0.8732476070502704,0.90625,0.01
0.8755506970065268,0.78125,0.01
1.124168391992774,0.75,0.01
0.427558586530671,0.90625,0.01
0.6213502445519344,0.875,0.01
0.5125328167181262,0.875,0.01
0.5576959355593548,0.84375,0.01
0.5457956084645903,0.875,0.01
0.6727799509575381,0.84375,0.01
0.5151292667550345,0.9375,0.01
0.5335201235610612,0.90625,0.01
0.3134027382910906,0.90625,0.01
0.6819215850080236,0.84375,0.01
0.33483296794372486,0.9375,0.01
0.3768996184522966,0.9375,0.01
0.7341537832028094,0.84375,0.01
0.34432420913658474,0.9375,0.01
0.3984791889412458,0.90625,0.01
0.46722472899436923,0.84375,0.01
0.30040017868989466,0.96875,0.01
0.6672959376983923,0.875,0.01
0.5347842728881138,0.90625,0.01
0.3005880017801327,0.875,0.01
0.9730578102764044,0.78125,0.01
0.36229509834345563,0.90625,0.01
0.5342079696360662,0.90625,0.01
0.2817774173048717,0.9375,0.01
0.5905115494793239,0.90625,0.01
0.5918826708107463,0.875,0.01
0.6289840117109986,0.875,0.01
0.7783156924805168,0.8125,0.01
0.46292787214225484,0.90625,0.01
0.7375388684031087,0.90625,0.01
0.4392043413309811,0.90625,0.01
0.458492395637655,0.90625,0.01
0.5633592995578873,0.8125,0.01
0.739841392122213,0.875,0.01
0.4555842777736584,0.9375,0.01
1.1002549381856386,0.875,0.01
0.6594836040448577,0.71875,0.01
0.4673274700246139,0.90625,0.01
0.25129809701310096,0.96875,0.01
1.1322782726948337,0.78125,0.01
0.5638472929307266,0.8125,0.01
0.668296724420907,0.75,0.01
0.8237324769085628,0.84375,0.01
0.477358795625684,0.90625,0.01
0.8495947472724642,0.78125,0.01
0.8054477526707042,0.84375,0.01
0.6813323751959169,0.8125,0.01
0.43015713410886036,0.90625,0.01
0.5253461803203519,0.875,0.01
0.7250214456955876,0.8125,0.01
0.39073868786857896,0.9375,0.01
0.38095296398203665,0.90625,0.01
0.7595256363349395,0.84375,0.01
0.4103304847722079,0.90625,0.01
0.5942000557453776,0.90625,0.01
0.26211026161087536,1.0,0.01
0.566192204114056,0.875,0.01
0.584730346667552,0.9375,0.01
0.358914561537077,0.96875,0.01
0.4553816188262537,0.84375,0.01
0.3937408807050224,0.9375,0.01
0.38174279191323657,0.9375,0.01
0.3450305386454138,0.90625,0.01
0.41274048074009023,0.9375,0.01
0.4795944215049752,0.84375,0.01
0.5834355733791039,0.8125,0.01
0.3410965904071469,0.90625,0.01
0.6976229219391916,0.90625,0.01
0.5946691514086841,0.84375,0.01
0.8049776063785374,0.84375,0.01
0.591293088898394,0.875,0.01
0.9191218987860151,0.78125,0.01
0.6481408266045725,0.8125,0.01
0.47024932865302116,0.875,0.01
0.9524940674538003,0.71875,0.01
1.0288922857183438,0.8125,0.01
0.4090238221040483,0.875,0.01
1.5986232083466043,0.8125,0.01
0.7961994844538458,0.875,0.01
0.4994568336752313,0.875,0.01
0.7589523943675599,0.875,0.01
0.4939163482356361,0.875,0.01
0.5611686710269029,0.875,0.01
0.8776598892242381,0.875,0.01
0.7081918766501316,0.875,0.01
0.8218759489784738,0.875,0.01
0.44212714186144775,0.9375,0.01
0.6876002300530373,0.875,0.01
0.45600643893528237,0.875,0.01
0.618734897522461,0.90625,0.01
0.36411747247721216,0.9375,0.01
0.6280441305999791,0.90625,0.01
0.5702026449460311,0.78125,0.01
0.7186177257660301,0.84375,0.01
0.5266288132247915,0.90625,0.01
0.4602881855974794,0.9375,0.01
0.5523319432566977,0.875,0.01
0.733317591072824,0.78125,0.01
0.9912430963178591,0.84375,0.01
0.36410904088529694,0.90625,0.01
0.4221619987141001,0.90625,0.01
0.6631067388712407,0.8125,0.01
0.4521011794019215,0.9375,0.01
0.79714494850036,0.84375,0.01
0.5897191063560955,0.84375,0.01
0.2461032835171938,0.96875,0.01
0.9011320533723985,0.78125,0.01
0.6154249758907339,0.84375,0.01
1.0710785206854219,0.75,0.01
0.333651376011724,0.96875,0.01
0.6160394197881734,0.8125,0.01
0.4558458051043639,0.90625,0.01
0.7444306394337977,0.84375,0.01
0.984699881502535,0.875,0.01
0.5179800551033147,0.875,0.01
0.8333438778275357,0.84375,0.01
0.35104274337373387,0.96875,0.01
0.5481856049134749,0.84375,0.01
0.42981291241991704,0.9375,0.01
0.5355434794793028,0.84375,0.01
0.3918868723269784,0.9375,0.01
0.5945262679825463,0.9375,0.01
0.8268810995041804,0.8125,0.01
0.9671284287354014,0.8125,0.01
0.867078735009316,0.875,0.01
0.4901341887108831,0.9375,0.01
0.36271674199240445,0.9375,0.01
0.45361460165583456,0.90625,0.01
0.4244580206280617,0.90625,0.01
0.4206528732266016,0.90625,0.01
0.5186849564210665,0.84375,0.01
0.5797710374167829,0.84375,0.01
0.7773008912115877,0.875,0.01
0.46542029967403564,0.90625,0.01
0.613632468478831,0.8125,0.01
0.5474204743374235,0.84375,0.01
0.49717855444260317,0.84375,0.01
0.2362833804038844,1.0,0.01
0.6382773187799998,0.8125,0.01
0.3187365079826591,0.9375,0.01
0.43659822262398945,0.875,0.01
0.8612415272215118,0.8125,0.01
0.4829260776484193,0.90625,0.01
0.48611714428281444,0.9375,0.01
0.6710332656147471,0.8125,0.01
0.6150178111473978,0.875,0.01
1.0591172163862606,0.8125,0.01
0.3076997191020471,0.9375,0.01
0.338376484812281,0.9375,0.01
0.84712675766393,0.8125,0.01
0.9897580669701384,0.8125,0.01
0.8597265057485068,0.84375,0.01
0.6557788552268472,0.875,0.01
1.3116793476617066,0.75,0.01
0.6025655131461451,0.875,0.01
0.6874170799838364,0.78125,0.01
0.3662651969932902,0.9375,0.01
0.455023305673109,0.875,0.01
0.5066235886021837,0.9375,0.01
0.8414631631451754,0.78125,0.01
0.5878637833980751,0.875,0.01
0.5126400390284548,0.84375,0.01
0.8917562686823881,0.75,0.01
0.9256801147916748,0.84375,0.01
0.5458094816351553,0.875,0.01
0.8144140174517392,0.84375,0.01
0.6204875009307356,0.8125,0.01
1.1198373681204443,0.8125,0.01
0.4892721804163903,0.90625,0.01
0.6174797149033024,0.875,0.01
0.5701227347292289,0.90625,0.01
0.7630162778375895,0.875,0.01
0.826982738677831,0.78125,0.01
0.34873554376582294,0.9375,0.01
0.590843310910935,0.875,0.01
0.34029725919342285,0.9375,0.01
0.603075102409209,0.90625,0.01
0.6098843219962831,0.90625,0.01
0.5287394070086985,0.90625,0.01
0.42166065259114827,0.90625,0.01
0.683729480077279,0.78125,0.01
0.6021066986258083,0.875,0.01
0.4467927815208845,0.875,0.01
0.8282863436894076,0.8125,0.01
0.4346295462691269,0.90625,0.01
0.6532061034799259,0.8125,0.01
0.8707418722958191,0.71875,0.01
0.7470947533623218,0.875,0.01
0.6352891296592047,0.84375,0.01
0.3069473557377269,0.96875,0.01
0.7483659193133749,0.875,0.01
0.6509567795466834,0.8125,0.01
0.7855307455138035,0.84375,0.01
0.43708173179615806,0.90625,0.01
0.7116822450639321,0.90625,0.01
0.5701304859737439,0.875,0.01
0.440792403687799,0.84375,0.01
0.7804251298507763,0.71875,0.01
0.4769176732442325,0.90625,0.01
0.6452101639770281,0.78125,0.01
0.6747108757479886,0.875,0.01
0.33196168594932934,0.96875,0.01
0.5055334058592904,0.84375,0.01
0.8331894697843747,0.8125,0.01
0.6167994344730056,0.84375,0.01
0.9215498172107113,0.8125,0.01
0.4519236222975399,0.9375,0.01
0.6547151453391203,0.875,0.01
0.5918798916052721,0.90625,0.01
0.5279143496833365,0.8125,0.01
0.4241476797184992,0.9375,0.01
0.45656561258822326,0.90625,0.01
0.4528957831429757,0.90625,0.01
1.2142230934291947,0.71875,0.01
0.5496483644001274,0.875,0.01
0.4171101060920481,0.9375,0.01
0.2939305063717895,0.96875,0.01
0.4872020917209572,0.90625,0.01
0.5604134514682872,0.875,0.01
1.4423090457490781,0.84375,0.01
0.6630282049192358,0.84375,0.01
0.6423331015374774,0.9375,0.01
0.5778101201026754,0.875,0.01
0.7968337834947746,0.875,0.01
0.5527398299871401,0.84375,0.01
0.5029991272712317,0.875,0.01
0.5450619875851972,0.875,0.01
0.83971110213817,0.875,0.01
0.6817256265270231,0.8125,0.01
0.6510549011061819,0.8125,0.01
0.41530644604013023,0.90625,0.01
0.4997173133147279,0.875,0.01
1.2270709312109531,0.71875,0.01
0.5272651497987668,0.875,0.01
0.5201385894413835,0.8125,0.01
0.7480820164242235,0.78125,0.01
0.642105349453914,0.875,0.01
0.3591902056612306,0.9375,0.01
0.30384894551301106,0.9375,0.01
0.30308579210093034,1.0,0.01
0.5721721852886987,0.90625,0.01
0.509829388938497,0.875,0.01
0.5811445454917271,0.875,0.01
0.41564030966106,0.9375,0.01
0.5656182509687974,0.90625,0.01
1.0921566860204623,0.84375,0.01
0.514537610753675,0.90625,0.01
1.1219757605619372,0.75,0.01
0.7153572662713239,0.875,0.01
0.8294567596847894,0.90625,0.01
0.4334172213082413,0.90625,0.01
0.705757732850897,0.875,0.01
0.8021701700608947,0.84375,0.01
0.6549876457021726,0.875,0.01
0.3722561026392883,0.96875,0.01
0.9150165314513753,0.84375,0.01
0.3112224123694218,0.96875,0.01
0.7495139438665295,0.875,0.01
0.6899579730631946,0.875,0.01
0.4655169893264429,0.90625,0.01
1.0684744097676897,0.6875,0.01
0.8537218783870597,0.8125,0.01
0.545955560557035,0.9375,0.01
0.6797994902078627,0.84375,0.01
0.5151650257044275,0.84375,0.01
0.396736414573712,0.9375,0.01
0.47840325055416844,0.90625,0.01
0.6534267272288342,0.75,0.01
0.2506361063764735,1.0,0.01
0.566806969987196,0.90625,0.01
0.7396841493688319,0.78125,0.01
0.583355064548905,0.875,0.01
0.4154860474653871,0.9375,0.01
0.6991979971796629,0.84375,0.01
0.6201924777237704,0.90625,0.01
0.8357144545943338,0.84375,0.01
0.5616813383449047,0.84375,0.01
0.7170600200332574,0.90625,0.01
0.5276034397633493,0.9375,0.01
0.4751159460580177,0.84375,0.01
0.5954170520601801,0.8125,0.01
0.5630392923167106,0.875,0.01
0.551385472756421,0.84375,0.01
1.3727141480856218,0.75,0.01
0.9709412631816489,0.8125,0.01
0.48316359102157275,0.875,0.01
0.6409017217590567,0.75,0.01
0.7744604919139327,0.875,0.01
0.7083471437101437,0.84375,0.01
0.5357400713210809,0.90625,0.01
0.8049774171361126,0.8125,0.01
0.44664726586871106,0.9375,0.01
0.722600079785704,0.875,0.01
0.6795687776823636,0.84375,0.01
0.5153513419719757,0.90625,0.01
0.3854589413613426,0.9375,0.01
0.6846241170368225,0.8125,0.01
0.47744271338719196,0.90625,0.01
0.3694453582204555,0.9375,0.01
0.5535286968368928,0.875,0.01
0.663635706313388,0.90625,0.01
0.6854685978067401,0.875,0.01
0.9821032407893754,0.8125,0.01
0.7256920051034373,0.875,0.01
0.4953428786377534,0.90625,0.01
0.32285161803708906,0.96875,0.01
0.5927586989372391,0.9375,0.01
0.7181910079404876,0.78125,0.01
0.4953493350811181,0.875,0.01
0.3834344966060692,0.90625,0.01
1.0090401585900675,0.84375,0.01
0.6195818876974782,0.9375,0.01
0.6762113472100637,0.90625,0.01
0.6877508061046193,0.84375,0.01
0.44993003169744905,0.9375,0.01
0.7045260853102283,0.875,0.01
0.41108467238633184,0.9375,0.01
0.4391105594684364,0.9375,0.01
0.6252354176127092,0.8125,0.01
0.5720478782470613,0.875,0.01
0.6717210641232291,0.84375,0.01
0.5761375140570036,0.84375,0.01
0.5275869840677821,0.90625,0.01
0.45726182051011255,0.90625,0.01
0.346832587453871,0.9375,0.01
0.34175815910951046,0.9375,0.01
0.3498472820399845,0.96875,0.01
0.30951211350510865,0.96875,0.01
0.4317279019266835,0.90625,0.01
0.33795261592829273,0.96875,0.01
0.6211795524120419,0.8125,0.01
0.5127033740292903,0.875,0.01
0.5743136137097363,0.875,0.01
0.24067610766282604,1.0,0.01
0.49799650039754917,0.84375,0.01
0.4044905692240295,0.96875,0.01
0.8655776352072451,0.8125,0.01
0.4783318515106338,0.9375,0.01
0.3661604903494494,0.90625,0.01
0.5981361597185011,0.90625,0.01
0.4087058668463187,0.96875,0.01
0.47041756307924465,0.90625,0.01
0.42657308752142853,0.9375,0.01
0.8208424144880633,0.875,0.01
0.6474286948361601,0.84375,0.01
0.5015203551841578,0.84375,0.01
1.0370504362239856,0.8125,0.01
0.8027913504707693,0.84375,0.01
0.3442305901095267,0.96875,0.01
0.759185230039972,0.8125,0.01
0.6354085116296122,0.9375,0.01
0.8954026438710445,0.875,0.01
0.7882004856873428,0.8125,0.01
0.4022447827063576,0.9375,0.01
0.4969945246510881,0.90625,0.01
0.4824739910864374,0.875,0.01
0.7483987298773522,0.875,0.01
0.39830634793923414,0.9375,0.01
0.6560139655476427,0.8125,0.01
0.5833293895897511,0.875,0.01
0.5111283916512454,0.9375,0.01
0.524646359991132,0.9375,0.01
0.48672910067165864,0.90625,0.01
0.5450386922551531,0.875,0.01
0.7042551465342225,0.90625,0.01
0.6287869683162489,0.875,0.01
0.7000649925987963,0.90625,0.01
0.4284407368215355,0.9375,0.01
0.5049918692037092,0.90625,0.01
0.5109895189560814,0.90625,0.01
0.269864026223642,1.0,0.01
0.6045575821956805,0.78125,0.01
0.6723058231205576,0.9375,0.01
0.7149695074677245,0.78125,0.01
0.47936811307446603,0.90625,0.01
1.0719514210609256,0.78125,0.01
0.7278107628474191,0.84375,0.01
0.5628257113024495,0.90625,0.01
0.5035608551178833,0.875,0.01
0.6184753667121023,0.84375,0.01
0.5016162251903875,0.9375,0.01
0.5024191302817699,0.9375,0.01
1.0032793905679858,0.78125,0.01
0.5026331884249118,0.875,0.01
0.40780040493166997,0.9375,0.01
0.642362782676703,0.84375,0.01
0.856776538336677,0.6875,0.01
0.33682186769707334,0.9375,0.01
0.5519193053986309,0.875,0.01
0.4985885634976088,0.90625,0.01
0.5238994707459681,0.9375,0.01
0.6157504006982846,0.875,0.01
0.5492424688564028,0.9375,0.01
0.35421743757456636,0.90625,0.01
0.4793912535069307,0.9375,0.01
0.6439287975356465,0.90625,0.01
0.3584637765463131,0.96875,0.01
0.41960935256474674,0.9375,0.01
0.2547676671135976,1.0,0.01
0.5906788360390612,0.8125,0.01
0.5755979413688257,0.90625,0.01
0.5336102874414825,0.9375,0.01
0.3885657284444638,0.9375,0.01
0.5915299928312064,0.90625,0.01
0.2970526347828372,1.0,0.01
0.5983096559801625,0.90625,0.01
0.3362372065018123,0.96875,0.01
0.4600943523827545,0.9375,0.01
0.7352733104163652,0.84375,0.01
0.5762924375788905,0.90625,0.01
0.31052074604019564,0.96875,0.01
0.48124312727201274,0.875,0.01
0.49411538574444563,0.96875,0.01
0.4205171796479838,0.9375,0.01
0.5557630535109677,0.90625,0.01
0.30094208103100956,1.0,0.01
0.8037754370805291,0.84375,0.01
0.7180481544880175,0.875,0.01
0.5636230822277435,0.90625,0.01
0.5783297852050983,0.875,0.01
0.5211911417506279,0.8125,0.01
0.7963177421353793,0.84375,0.01
0.43234533798448516,0.96875,0.01
0.35000765241394916,0.9375,0.01
0.4837335488948886,0.9375,0.01
0.5950481264710996,0.9375,0.01
0.3586302276732046,0.9375,0.01
0.3559513420568459,0.9375,0.01
0.560101266610334,0.9375,0.01
0.7301646659445259,0.875,0.01
0.5753442119884671,0.9375,0.01
0.528745515478179,0.9375,0.01
0.6910464030467125,0.84375,0.01
0.432177408041725,0.90625,0.01
0.48730748704917637,0.90625,0.01
0.5482865344123499,0.90625,0.01
0.594178798187309,0.84375,0.01
0.41661602271931075,0.84375,0.01
0.695402333290019,0.8125,0.01
0.521363998604282,0.9375,0.01
0.47768189642273434,0.875,0.01
0.978932519445253,0.84375,0.01
0.47561264635928163,0.90625,0.01
0.6547962550107125,0.8125,0.01
0.49868327704763366,0.875,0.01
0.6814597181242341,0.8125,0.01
0.9665241822786185,0.84375,0.01
0.31104131528673495,0.96875,0.01
0.9596591047865053,0.84375,0.01
0.6972758108518128,0.90625,0.01
0.48605921801674573,0.9375,0.01
0.919080782001426,0.8125,0.01
0.8164268881881016,0.84375,0.01
0.5247579883659717,0.9375,0.01
0.45273440135755205,0.90625,0.01
0.5242161247544334,0.90625,0.01
0.7994580142246716,0.875,0.01
0.5351060254491378,0.90625,0.01
0.5281211757035782,0.84375,0.01
0.6814448364751284,0.84375,0.01
0.9186320966985988,0.78125,0.01
0.4224935355586772,0.9375,0.01
0.4971256288807434,0.84375,0.01
0.367790365517522,0.96875,0.01
0.36471509811029107,0.9375,0.01
0.5343598502777013,0.90625,0.01
0.5694015416426712,0.90625,0.01
0.4159681986822805,0.96875,0.01
0.7327703776599391,0.875,0.01
0.5323678423899825,0.875,0.01
0.6193245640386049,0.875,0.01
1.4639571307765098,0.78125,0.01
0.7058954124367536,0.84375,0.01
0.6442208804265332,0.90625,0.01
0.37812785381537006,0.96875,0.01
0.44686508198347275,0.9375,0.01
0.7593935220927986,0.90625,0.01
0.5050083156936226,0.9375,0.01
0.3827632395015947,0.96875,0.01
0.37702018126731496,0.96875,0.01
0.32098111775635235,0.96875,0.01
0.38604725378093013,0.96875,0.01
0.642609809366066,0.875,0.01
0.6453540030196634,0.90625,0.01
0.7228563931023249,0.8125,0.01
0.4969386533313663,0.9375,0.01
0.558179693183769,0.9375,0.01
1.0029066611478827,0.71875,0.01
0.44403845569151335,0.875,0.01
0.5047402638058816,0.90625,0.01
0.4253315555944631,0.9375,0.01
0.5528977466908798,0.875,0.01
0.5364402838191406,0.90625,0.01
0.45845711347600654,0.875,0.01
0.5170746789299678,0.96875,0.01
0.48666546279146594,0.875,0.01
0.5632248686390526,0.8125,0.01
0.36555299573463657,0.90625,0.01
0.4346423470093672,0.9375,0.01
0.472414108052268,0.90625,0.01
0.7535115874014762,0.84375,0.01
0.43330834946052693,0.90625,0.01
0.8118406734812785,0.8125,0.01
0.6969683489339187,0.90625,0.01
0.3981339256542291,0.9375,0.01
0.7376770825568145,0.84375,0.01
0.4554201252371487,0.90625,0.01
0.3495225680187046,0.9375,0.01
0.6275795356171773,0.875,0.01
0.4479616462152722,0.9375,0.01
0.48655326628083423,0.9375,0.01
0.8236021724349973,0.84375,0.01
0.33533885897962634,0.9375,0.01
0.5335450166496121,0.9375,0.01
0.8704990802269744,0.84375,0.01
0.636392069256955,0.90625,0.01
0.7555701791842542,0.875,0.01
0.5205728902684399,0.9375,0.01
0.4606980199469259,0.90625,0.01
0.6717376205810368,0.90625,0.01
0.42949270625880165,0.9375,0.01
0.46158695026116103,0.9375,0.01
0.540347269674109,0.90625,0.01
0.7504322426922592,0.90625,0.01
0.6729360344823864,0.84375,0.01
1.3553710796708083,0.75,0.01
0.4821134294308585,0.9375,0.01
0.3824093951904027,0.96875,0.01
0.29747445634298636,1.0,0.01
0.6905639312044516,0.84375,0.01
0.39460878082474093,0.96875,0.01
0.4911620605326178,0.9375,0.01
0.41119673368436627,0.9375,0.01
0.7033158817181456,0.84375,0.01
0.511011686682626,0.90625,0.01
0.44643074317872444,0.96875,0.01
0.6102238164558301,0.8125,0.01
0.6083795294151213,0.90625,0.01
0.39793216773509793,0.90625,0.01
0.4759233483008043,0.9375,0.01
0.4550425929238481,0.875,0.01
0.5866076186310596,0.875,0.01
0.6856522657361876,0.84375,0.01
0.7411536092121276,0.875,0.01
0.39183018944614795,0.96875,0.01
0.5983531057719726,0.875,0.01
0.7123880054206428,0.9375,0.01
0.8287155259540695,0.90625,0.01
0.7979582393591473,0.875,0.01
0.5351897513849395,0.9375,0.01
0.8259078944863751,0.8125,0.01
0.5252408804993947,0.875,0.01
0.7744787036903642,0.875,0.01
0.347619772656233,0.9375,0.01
0.8581089003112848,0.875,0.01
0.7271281644141863,0.875,0.01
0.47925818560879707,0.90625,0.01
0.41758845411491297,0.9375,0.01
0.45822586968313717,0.9375,0.01
0.4841582293612079,0.875,0.01
0.6527042037712869,0.875,0.01
0.3948830890642966,0.875,0.01
0.5298904566643282,0.84375,0.01
1.0590370317815532,0.75,0.01
0.34334229127366517,0.96875,0.01
0.6218319966893173,0.875,0.01
0.39574370386454416,0.96875,0.01
0.47285812300449115,0.90625,0.01
0.32542176034900594,0.96875,0.01
0.333389096024752,0.9375,0.01
0.5485793057432061,0.90625,0.01
0.39798277305960544,0.9375,0.01
0.3990794894851871,0.9375,0.01
0.6811861888174257,0.875,0.01
0.5675352853602131,0.875,0.01
0.6019386064764359,0.8125,0.01
0.36686181341543067,0.9375,0.01
0.3543466235967504,0.96875,0.01
0.6952490667238549,0.875,0.01
0.6367937602949516,0.90625,0.01
0.5376856262705668,0.90625,0.01
0.5813789335070987,0.875,0.01
0.6510719101786551,0.90625,0.01
0.4731346486941149,0.875,0.01
0.5208346832910832,0.90625,0.01
0.48142261847970796,0.9375,0.01
0.55501036906278,0.90625,0.01
0.702664389267172,0.875,0.01
0.38287619666566564,0.96875,0.01
0.3019814391842254,0.96875,0.01
0.4588096881001955,0.96875,0.01
0.3350415907344233,0.9375,0.01
0.5129902496789807,0.9375,0.01
0.9193559377955005,0.8125,0.01
0.7475282507643672,0.875,0.01
0.3361757179458591,0.96875,0.01
0.6489343582107036,0.8125,0.01
0.5473999454803756,0.9375,0.01
0.3475744067237627,0.9375,0.01
0.6306350147307254,0.875,0.01
0.8686364210777517,0.84375,0.01
0.794598842434662,0.875,0.01
0.5056309921202304,0.84375,0.01
0.6610820220518475,0.90625,0.01
0.8812676244254254,0.84375,0.01
0.8256908645903455,0.90625,0.01
0.5495566358854937,0.875,0.01
0.5669457911257061,0.875,0.01
0.6485021743362847,0.875,0.01
0.5208361429073503,0.90625,0.01
0.48700902661266676,0.90625,0.01
0.8135360064304137,0.84375,0.01
1.067981626600935,0.875,0.01
0.6290860814499067,0.84375,0.01
0.8455262808024309,0.875,0.01
0.9302587696810811,0.90625,0.01
0.7987740917413613,0.84375,0.01
0.43331739624409726,0.90625,0.01
0.5478719133548893,0.9375,0.01
1.0488983654850665,0.8125,0.01
0.5961090181205075,0.90625,0.01
0.5776906705614375,0.90625,0.01
1.2244870484393329,0.8125,0.01
0.5026211057438508,0.90625,0.01
